,userId,movieId,rating,timestamp,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
18399618,119184,54286,1.5,1418134404,"Bourne Ultimatum, The (2007)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16359229,106094,34150,2.5,1531902509,Fantastic Four (2005),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3482941,22966,4995,4.0,1013108592,"Beautiful Mind, A (2001)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4504582,29593,46578,4.0,1167275596,Little Miss Sunshine (2006),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
683708,4670,4771,2.0,1021647932,Hardball (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18877438,122398,509,4.5,1129227529,"Piano, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10050989,65215,89118,3.5,1347800322,"Skin I Live In, The (La piel que habito) (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18589216,120457,527,4.5,1528576955,Schindler's List (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6939004,45016,118816,0.5,1436212918,Public Sex (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5287432,34318,3977,2.0,1187218881,Charlie's Angels (2000),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7966220,51795,127098,2.0,1451965147,Louis C.K.: Live at The Comedy Store (2015),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894361,19108,4034,4.0,1139932925,Traffic (2000),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
18971322,123023,1204,0.5,1269227842,Lawrence of Arabia (1962),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1357964,9148,4744,3.5,1092547971,Jeepers Creepers (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21564449,140221,2571,4.0,1500182656,"Matrix, The (1999)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21607585,140495,71535,5.0,1455464089,Zombieland (2009),0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19447420,126236,762,3.0,946229521,Striptease (1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14604978,94540,169,3.5,1295734279,Free Willy 2: The Adventure Home (1995),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12759527,82517,3148,4.5,1111164254,"Cider House Rules, The (1999)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18084738,117174,69542,4.0,1315941507,K2 (1991),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11251205,72976,5872,3.0,1223941706,Die Another Day (2002),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1246558,8434,1282,3.5,1107676292,Fantasia (1940),0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7666356,49735,95088,4.0,1426281589,Safety Not Guaranteed (2012),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11203471,72644,4019,3.0,1044847975,Finding Forrester (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24196263,157275,3206,4.5,1481653392,Against All Odds (1984),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11112011,72274,4447,4.0,1066175438,Legally Blonde (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11414057,74051,1233,5.0,949111836,"Boot, Das (Boat, The) (1981)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20999917,136518,2529,3.0,974432037,Planet of the Apes (1968),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4693394,30681,31658,4.0,1523134567,Howl's Moving Castle (Hauru no ugoku shiro) (2004),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3779738,24907,5945,3.5,1181507511,About Schmidt (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16100849,104380,89492,4.5,1441525464,Moneyball (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10895709,70716,1754,2.5,1216724923,Fallen (1998),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
22878529,148661,1197,4.0,959866376,"Princess Bride, The (1987)",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1958298,13031,6365,3.5,1443187507,"Matrix Reloaded, The (2003)",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8176663,53203,175,5.0,842386607,Kids (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15596460,100997,153,3.0,1435825476,Batman Forever (1995),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9058135,59011,5218,3.0,1041635826,Ice Age (2002),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16421170,106537,1391,4.5,1449280555,Mars Attacks! (1996),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15195089,98465,1285,3.0,882322541,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24211313,157399,227,3.0,837033562,Drop Zone (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13663849,88472,2971,4.0,969853747,All That Jazz (1979),0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
23269882,151080,316,3.0,834676158,Stargate (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10632276,69027,35836,3.5,1540391561,"40-Year-Old Virgin, The (2005)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24154777,156981,1025,4.0,1230425226,"Sword in the Stone, The (1963)",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22493572,146245,80463,3.5,1554237545,"Social Network, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7637660,49549,81845,3.5,1446671748,"King's Speech, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23654540,153587,17,3.0,833993896,Sense and Sensibility (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10502151,68150,1200,5.0,909426767,Aliens (1986),0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
368428,2517,3831,3.5,1135883198,Saving Grace (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11765519,76303,5502,4.0,1377917496,Signs (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
18637139,120783,1592,1.0,1119199512,Air Bud (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16586673,107612,527,3.0,846618346,Schindler's List (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20122774,130840,555,3.0,843496750,True Romance (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9392231,61091,69844,2.5,1435934744,Harry Potter and the Half-Blood Prince (2009),0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22053833,143368,1219,4.0,1433017405,Psycho (1960),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11781042,76410,5418,4.0,1418341515,"Bourne Identity, The (2002)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18064841,117059,4306,4.5,1472098490,Shrek (2001),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7167184,46450,90866,3.5,1511397460,Hugo (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4404562,28990,2324,4.0,988286004,Life Is Beautiful (La Vita è bella) (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19619213,127400,37853,3.0,1506961193,Into the Blue (2005),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8132214,52934,4095,4.0,1104665583,Cry Freedom (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12742099,82394,5902,3.0,1202251094,Adaptation (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16826715,109134,377,2.5,1269005005,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18741697,121493,53460,3.5,1196042773,Surf's Up (2007),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556329,35951,2322,4.0,967240833,Soldier (1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4429946,29104,2315,3.5,1486061409,Bride of Chucky (Child's Play 4) (1998),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8074884,52512,102686,4.0,1497574447,"Hangover Part III, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13660632,88455,249,4.0,941474327,Immortal Beloved (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24741734,160825,2268,3.0,1282497346,"Few Good Men, A (1992)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10514746,68207,342,0.5,1087166260,Muriel's Wedding (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23657393,153618,89745,3.5,1446573678,"Avengers, The (2012)",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23565465,152948,88163,4.0,1512881433,"Crazy, Stupid, Love. (2011)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2382455,15849,5507,2.0,1479631854,xXx (2002),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11561180,74972,342,4.0,1421941096,Muriel's Wedding (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664100,24228,2160,0.5,1069859647,Rosemary's Baby (1968),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
59372,469,65577,3.0,1495366339,"Tale of Despereaux, The (2008)",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5501445,35656,350,5.0,972045269,"Client, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7947669,51672,1208,4.0,1453781839,Apocalypse Now (1979),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13272299,85899,46970,3.5,1225149262,Talladega Nights: The Ballad of Ricky Bobby (2006),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295600,28286,318,4.5,1491856232,"Shawshank Redemption, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2640113,17560,41569,4.0,1462118752,King Kong (2005),0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
22779269,148068,2542,3.5,1092062249,"Lock, Stock & Two Smoking Barrels (1998)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6038114,39106,93363,3.5,1435689278,John Carter (2012),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15510641,100458,78349,2.5,1573484231,Exam (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6561460,42508,3317,2.0,986576974,Wonder Boys (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15195228,98466,4901,3.5,1423871867,Spy Game (2001),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
192765,1371,2713,1.0,953742426,Lake Placid (1999),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14843545,96160,858,4.5,1458990541,"Godfather, The (1972)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13068914,84621,8368,3.0,1280262628,Harry Potter and the Prisoner of Azkaban (2004),0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10411928,67541,1949,4.0,965160982,"Man for All Seasons, A (1966)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2646177,17597,7454,1.5,1125160131,Van Helsing (2004),0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
547974,3757,5219,0.5,1112233350,Resident Evil (2002),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
21757612,141460,1225,3.0,1076769760,Amadeus (1984),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15199112,98489,39,3.5,1135356029,Clueless (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2211638,14732,4033,4.0,997296559,Thirteen Days (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1809550,12026,106766,3.0,1427758570,Inside Llewyn Davis (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12445773,80571,89260,5.0,1494990991,Project Nim (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8333219,54287,1359,3.0,948936550,Jingle All the Way (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724114,4929,143365,2.0,1521856815,The Circle (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
14921121,96671,1125,4.0,866373276,"Return of the Pink Panther, The (1975)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23405305,151938,2003,3.0,1123085870,Gremlins (1984),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3213825,21195,3108,4.0,975225076,"Fisher King, The (1991)",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9917754,64366,2111,4.0,1545228302,"Man with Two Brains, The (1983)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24662388,160259,1198,5.0,1518280635,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20666925,134392,4052,3.5,1546401533,Antitrust (2001),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
14635786,94705,442,2.0,1174041995,Demolition Man (1993),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24259851,157679,3717,1.0,991624237,Gone in 60 Seconds (2000),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1389131,9365,4008,4.0,1006768557,Born on the Fourth of July (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18311346,118618,33679,3.0,1466846220,Mr. & Mrs. Smith (2005),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15157114,98227,6269,4.0,1052359440,Stevie (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19572749,127120,7323,5.0,1234172666,"Good bye, Lenin! (2003)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9437282,61378,8961,3.5,1140298241,"Incredibles, The (2004)",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22689712,147489,1285,5.0,866909735,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370898,28777,2176,3.5,1153687580,Rope (1948),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
21180207,137619,3869,4.0,1566332114,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24784029,161088,1201,4.5,1205448544,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14283498,92490,942,4.5,1375418638,Laura (1944),0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
15325362,99309,1219,3.0,979157760,Psycho (1960),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3417957,22535,100843,3.0,1401557423,Oh Boy (A Coffee in Berlin) (2012),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997729,13300,122926,4.0,1566622356,Untitled Spider-Man Reboot (2017),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8319065,54189,54001,4.0,1495525206,Harry Potter and the Order of the Phoenix (2007),0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
17923596,116186,1363,5.0,866340555,"Preacher's Wife, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4626039,30257,5378,3.0,1415183511,Star Wars: Episode II - Attack of the Clones (2002),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6992137,45361,784,5.0,1520305862,"Cable Guy, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6239611,40425,750,4.5,1094145950,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6976652,45221,27904,3.5,1315201030,"Scanner Darkly, A (2006)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
17759718,115102,67186,2.0,1466865673,"Haunting in Connecticut, The (2009)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13412897,86742,87304,5.0,1329025006,Beginners (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8345233,54353,2494,3.0,1249364374,"Last Days, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14897176,96492,1947,3.5,1262578693,West Side Story (1961),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7941605,51628,42004,4.5,1262708344,Transamerica (2005),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10675709,69331,2961,3.0,967952606,"Story of Us, The (1999)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6376493,41380,1440,4.0,900945370,Amos & Andrew (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10926137,70943,2731,4.0,949275329,"400 Blows, The (Les quatre cents coups) (1959)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18990000,123145,968,1.0,1286485642,Night of the Living Dead (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6937093,45008,2717,2.5,1385423831,Ghostbusters II (1989),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17513820,113530,4847,3.5,1468445743,Fat Girl (À ma soeur!) (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4145469,27273,4641,4.5,1092059632,Ghost World (2001),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1924568,12810,281,5.0,838839329,Nobody's Fool (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20495430,133285,1148,5.0,1037720523,Wallace & Gromit: The Wrong Trousers (1993),0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9913319,64341,31658,4.0,1501027852,Howl's Moving Castle (Hauru no ugoku shiro) (2004),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14609598,94559,593,4.0,1438266088,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
12001328,77858,377,5.0,842703741,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4588895,30039,540,3.0,855424097,Sliver (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7530068,48894,122926,4.0,1548627965,Untitled Spider-Man Reboot (2017),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23048897,149761,7073,4.0,1118176229,"Shot in the Dark, A (1964)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24785042,161091,6550,4.0,1505223603,Johnny English (2003),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18874192,122383,1194,4.5,1440820046,Cheech and Chong's Up in Smoke (1978),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874005,38053,1961,3.5,1263663981,Rain Man (1988),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21334012,138632,1345,1.0,1244243462,Carrie (1976),0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
22707969,147629,480,4.0,1442355074,Jurassic Park (1993),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6311642,40932,2858,3.0,1424626701,American Beauty (1999),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21664935,140838,6442,4.5,1421520835,Belle époque (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5026368,32736,1909,3.0,974694383,"X-Files: Fight the Future, The (1998)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
15902603,103092,508,3.0,1238715751,Philadelphia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17586059,113989,3000,5.0,1530826413,Princess Mononoke (Mononoke-hime) (1997),0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7365100,47723,170,5.0,996615270,Hackers (1995),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11832145,76699,2496,4.0,965318395,Blast from the Past (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4388779,28871,56782,4.0,1304423288,There Will Be Blood (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21135092,137293,151030,3.5,1472067930,A Poem is a Naked Person (1974),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3865931,25469,1089,4.0,946344207,Reservoir Dogs (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
15964994,103508,2571,4.5,1239196906,"Matrix, The (1999)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24267149,157729,7154,2.5,1109034675,Mona Lisa Smile (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16480830,106899,21,5.0,1225738547,Get Shorty (1995),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22370806,145442,136449,4.0,1453804845,Ghost in the Shell 2.0 (2008),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20771292,135055,64957,3.5,1401097888,"Curious Case of Benjamin Button, The (2008)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
13883867,89992,550,3.0,1039349775,Threesome (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21740363,141353,104913,5.0,1416974533,Rush (2013),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7856553,51038,41997,4.0,1207008374,Munich (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11401550,73963,502,2.0,980366979,"Next Karate Kid, The (1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17986697,116518,2471,3.0,1117575140,Crocodile Dundee II (1988),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14699489,95113,116797,5.0,1531324431,The Imitation Game (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4560780,29898,41566,4.0,1541369468,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866028,5842,161,4.0,965065266,Crimson Tide (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
11715521,75957,2858,3.5,1543432330,American Beauty (1999),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19571436,127108,3225,2.0,1022173023,Down to You (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20605853,134024,184907,3.0,1528066039,Half Magic (2018),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4763132,31096,1674,4.0,939235232,Witness (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
12969963,83994,1405,2.0,1048539233,Beavis and Butt-Head Do America (1996),0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378773,9293,4926,1.5,1567528224,Everybody's Famous! (Iedereen beroemd!) (2000),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18703966,121227,1210,5.0,1508955114,Star Wars: Episode VI - Return of the Jedi (1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19758619,128353,58297,2.5,1465409508,Doomsday (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
19149736,124243,5377,3.0,1156565538,About a Boy (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15495910,100364,4010,3.0,1183518505,Brewster's Millions (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22497808,146274,170705,4.5,1548538296,Band of Brothers (2001),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18816589,122011,3124,2.0,1030408550,Agnes Browne (1999),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6567279,42535,7027,3.0,1177612973,Silverado (1985),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1244680,8423,3556,4.0,1076352069,"Virgin Suicides, The (1999)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21500100,139776,86911,4.0,1448221737,"Hangover Part II, The (2011)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6141060,39785,47,4.0,1126792241,Seven (a.k.a. Se7en) (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4903704,31987,4014,4.0,1051834237,Chocolat (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4985194,32462,5584,1.0,1350416317,Ernest Goes to Jail (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11637823,75470,2105,3.5,1446316428,Tron (1982),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
